1871/01/07	PA	72	58	86	77	14
1871/01/14	PA	89	12	70	33	14
1871/01/21	PA	09	86	71	82	66
1871/01/28	PA	29	11	40	59	89
1871/02/04	PA	05	44	75	19	25
1871/02/11	PA	67	76	08	11	69
1871/02/18	PA	38	46	87	13	53
1871/02/25	PA	79	80	42	49	55
1871/03/04	PA	39	22	53	83	12
1871/03/11	PA	20	87	76	84	70
1871/03/18	PA	43	84	18	29	30
1871/03/25	PA	77	56	60	85	72
1871/04/01	PA	61	18	62	84	09
1871/04/08	PA	66	52	78	18	12
1871/04/15	PA	30	46	10	49	57
1871/04/22	PA	63	76	72	42	01
1871/04/29	PA	32	33	26	40	36
1871/05/06	PA	52	23	20	10	66
1871/05/13	PA	59	42	77	73	23
1871/05/20	PA	71	81	04	34	67
1871/05/27	PA	74	32	69	33	84
1871/06/03	PA	60	87	54	36	26
1871/06/10	PA	80	48	62	41	66
1871/06/17	PA	17	40	45	28	48
1871/06/24	PA	68	32	60	27	12
1871/07/01	PA	70	22	66	04	05
1871/07/08	PA	13	66	77	28	68
1871/07/15	PA	87	84	19	27	35
1871/07/22	PA	26	02	70	85	40
1871/07/29	PA	75	71	27	28	44
1871/08/05	PA	05	57	20	53	72
1871/08/12	PA	20	36	12	62	52
1871/08/19	PA	13	66	04	44	85
1871/08/26	PA	21	43	57	47	18
1871/09/02	PA	12	90	66	01	09
1871/09/09	PA	50	68	55	79	35
1871/09/16	PA	88	35	14	01	75
1871/09/23	PA	02	57	06	44	58
1871/09/30	PA	41	21	29	22	49
1871/10/07	PA	31	88	05	68	73
1871/10/14	PA	19	76	34	21	36
1871/10/21	PA	23	44	70	43	21
1871/10/28	PA	40	76	73	07	08
1871/11/04	PA	31	27	41	55	08
1871/11/11	PA	31	79	52	08	35
1871/11/18	PA	80	86	52	47	59
1871/11/25	PA	60	82	59	46	27
1871/12/02	PA	13	63	29	70	73
1871/12/09	PA	05	86	44	55	68
1871/12/16	PA	65	52	46	89	36
1871/12/23	PA	51	16	86	74	39
1871/12/30	PA	29	71	89	44	10
1872/01/06	PA	89	38	64	63	29
1872/01/13	PA	71	23	79	05	09
1872/01/20	PA	02	25	74	43	81
1872/01/27	PA	21	13	64	26	04
1872/02/03	PA	37	53	68	34	04
1872/02/10	PA	50	52	76	56	54
1872/02/17	PA	78	79	49	86	05
1872/02/24	PA	41	20	56	68	31
1872/03/02	PA	30	65	42	18	79
1872/03/09	PA	23	84	16	44	79
1872/03/16	PA	89	19	48	74	49
1872/03/23	PA	10	06	64	49	70
1872/03/30	PA	07	70	50	38	59
1872/04/06	PA	64	85	28	78	19
1872/04/13	PA	73	71	23	14	76
1872/04/20	PA	44	21	51	06	59
1872/04/27	PA	78	20	26	41	50
1872/05/04	PA	07	50	79	24	88
1872/05/11	PA	81	36	47	71	18
1872/05/18	PA	08	34	20	18	07
1872/05/25	PA	50	59	17	41	75
1872/06/01	PA	54	79	43	86	71
1872/06/08	PA	76	36	25	68	78
1872/06/15	PA	73	25	46	27	03
1872/06/22	PA	76	18	85	13	68
1872/07/01	PA	89	28	36	62	52
1872/07/06	PA	50	63	18	84	70
1872/07/13	PA	88	75	63	64	66
1872/07/20	PA	37	17	85	33	16
1872/07/27	PA	82	54	58	72	73
1872/08/03	PA	39	86	17	85	35
1872/08/10	PA	56	30	66	50	01
1872/08/17	PA	72	35	52	32	25
1872/08/24	PA	50	26	82	09	68
1872/08/31	PA	69	81	02	38	46
1872/09/07	PA	60	09	07	79	29
1872/09/14	PA	48	78	43	47	14
1872/09/21	PA	48	76	17	37	86
1872/09/28	PA	32	71	22	80	70
1872/10/05	PA	32	73	57	82	19
1872/10/12	PA	68	80	88	69	24
1872/10/19	PA	51	86	69	39	28
1872/10/26	PA	03	13	47	25	23
1872/11/02	PA	81	09	15	14	06
1872/11/09	PA	68	62	16	28	70
1872/11/16	PA	59	53	49	72	69
1872/11/23	PA	23	78	45	22	46
1872/11/30	PA	49	06	14	56	15
1872/12/07	PA	08	12	06	28	57
1872/12/14	PA	65	36	20	89	30
1872/12/21	PA	55	44	90	07	43
1872/12/28	PA	14	79	82	57	39
1873/01/04	PA	81	89	50	88	64
1873/01/11	PA	30	13	76	60	24
1873/01/18	PA	08	23	03	06	37
1873/01/25	PA	39	69	84	53	63
1873/02/01	PA	01	07	88	69	09
1873/02/08	PA	03	11	36	66	09
1873/02/15	PA	73	66	39	03	29
1873/02/22	PA	85	06	67	39	71
1873/03/01	PA	57	33	20	49	34
1873/03/08	PA	70	89	14	16	42
1873/03/15	PA	82	48	08	21	63
1873/03/22	PA	21	13	04	80	86
1873/03/29	PA	06	31	86	75	51
1873/04/05	PA	03	84	42	85	29
1873/04/12	PA	33	11	21	16	36
1873/04/19	PA	64	18	44	40	56
1873/04/26	PA	81	23	36	88	60
1873/05/03	PA	01	46	82	42	22
1873/05/10	PA	24	12	13	67	42
1873/05/17	PA	27	36	77	38	85
1873/05/24	PA	18	79	88	28	57
1873/05/31	PA	46	48	16	49	14
1873/06/07	PA	35	21	49	87	78
1873/06/14	PA	42	19	44	54	87
1873/06/21	PA	34	18	63	72	68
1873/06/28	PA	85	66	07	48	41
1873/07/05	PA	67	13	32	90	61
1873/07/12	PA	12	52	66	27	48
1873/07/19	PA	17	14	47	44	25
1873/07/26	PA	90	14	55	24	51
1873/08/02	PA	79	88	44	45	14
1873/08/09	PA	84	67	48	65	49
1873/08/16	PA	81	50	58	48	40
1873/08/23	PA	22	57	04	86	88
1873/08/30	PA	53	51	07	88	31
1873/09/06	PA	70	29	22	54	09
1873/09/13	PA	13	16	66	71	69
1873/09/20	PA	25	36	70	55	53
1873/09/27	PA	34	21	69	86	36
1873/10/04	PA	73	84	89	13	75
1873/10/11	PA	12	38	48	36	26
1873/10/18	PA	78	09	45	27	39
1873/10/25	PA	85	75	11	36	44
1873/11/01	PA	50	85	40	34	44
1873/11/08	PA	02	09	71	50	70
1873/11/15	PA	66	76	38	30	88
1873/11/22	PA	85	77	27	43	17
1873/11/29	PA	28	05	40	25	45
1873/12/06	PA	85	21	64	05	08
1873/12/13	PA	42	90	53	01	62
1873/12/20	PA	70	03	01	06	33
1873/12/27	PA	64	50	72	88	73
1874/01/03	PA	69	13	15	88	23
1874/01/10	PA	38	65	41	42	78
1874/01/17	PA	36	77	22	80	27
1874/01/24	PA	32	57	88	12	05
1874/01/31	PA	72	85	33	04	56
1874/02/07	PA	05	27	38	51	76
1874/02/14	PA	68	41	49	69	85
1874/02/21	PA	08	37	85	43	83
1874/02/28	PA	89	80	54	46	03
1874/03/07	PA	25	26	40	18	60
1874/03/14	PA	05	81	48	43	11
1874/03/21	PA	55	12	26	05	46
1874/03/28	PA	07	30	36	75	43
1874/04/04	PA	14	75	59	16	28
1874/04/11	PA	24	48	58	40	03
1874/04/18	PA	36	67	10	66	78
1874/04/25	PA	54	03	08	19	81
1874/05/02	PA	66	61	05	83	50
1874/05/09	PA	56	29	71	76	85
1874/05/16	PA	50	35	81	25	10
1874/05/23	PA	07	13	86	72	33
1874/05/30	PA	77	76	59	18	39
1874/06/06	PA	79	37	01	90	31
1874/06/13	PA	25	14	15	84	09
1874/06/20	PA	01	42	81	13	79
1874/06/27	PA	23	85	46	56	03
1874/07/04	PA	78	86	76	46	12
1874/07/11	PA	48	71	66	51	10
1874/07/18	PA	88	05	01	09	17
1874/07/25	PA	22	33	58	38	08
1874/08/01	PA	05	70	49	52	29
1874/08/08	PA	75	18	59	90	81
1874/08/15	PA	31	61	24	51	53
1874/08/22	PA	51	36	31	33	70
1874/08/29	PA	43	75	05	78	72
1874/09/05	PA	88	71	85	10	50
1874/09/12	PA	23	60	70	61	65
1874/09/19	PA	58	36	11	12	09
1874/09/26	PA	68	69	22	63	36
1874/10/03	PA	56	34	06	74	87
1874/10/10	PA	56	42	52	49	15
1874/10/17	PA	33	04	54	19	74
1874/10/24	PA	71	30	59	09	28
1874/10/31	PA	47	62	11	86	51
1874/11/07	PA	89	70	80	64	88
1874/11/14	PA	37	67	41	24	35
1874/11/21	PA	28	15	35	49	80
1874/11/28	PA	70	20	45	84	82
1874/12/05	PA	52	34	08	19	27
1874/12/12	PA	43	89	85	35	90
1874/12/19	PA	26	39	05	13	45
1874/12/26	PA	76	56	48	35	79
1875/01/02	PA	86	51	69	82	39
