1905/10/14	NA	40	37	42	58	20
1905/10/21	NA	56	53	52	48	60
1905/10/28	NA	73	75	80	88	32
1905/11/04	NA	03	42	50	37	85
1905/11/11	NA	35	62	14	82	57
1905/11/18	NA	24	51	21	79	42
1905/11/25	NA	65	23	86	24	12
1905/12/02	NA	60	54	89	53	74
1905/12/09	NA	01	67	84	20	33
1905/12/16	NA	49	86	09	56	24
1905/12/23	NA	64	60	26	63	06
1905/12/30	NA	66	13	23	63	35
1906/01/06	NA	43	39	48	41	40
1906/01/13	NA	48	19	57	24	08
1906/01/20	NA	37	32	13	90	40
1906/01/27	NA	32	58	66	67	37
1906/02/03	NA	16	80	35	33	69
1906/02/10	NA	10	23	05	89	28
1906/02/17	NA	77	65	10	03	56
1906/02/24	NA	20	90	07	83	79
1906/03/03	NA	74	48	37	44	49
1906/03/10	NA	06	52	47	71	02
1906/03/17	NA	42	89	45	11	43
1906/03/24	NA	49	16	37	07	01
1906/03/31	NA	43	32	74	69	66
1906/04/07	NA	69	59	18	09	17
1906/04/14	NA	74	45	08	50	13
1906/04/21	NA	43	22	73	10	89
1906/04/28	NA	01	46	62	53	45
1906/05/05	NA	25	01	73	84	58
1906/05/12	NA	28	34	02	42	51
1906/05/19	NA	62	24	53	90	56
1906/05/26	NA	74	87	58	59	44
1906/06/02	NA	75	12	82	65	74
1906/06/09	NA	21	44	90	49	06
1906/06/16	NA	43	68	25	73	57
1906/06/23	NA	50	81	57	03	51
1906/06/30	NA	45	71	21	29	83
1906/07/07	NA	56	01	14	72	10
1906/07/14	NA	49	01	81	16	67
1906/07/21	NA	06	24	25	69	50
1906/07/28	NA	58	78	26	37	27
1906/08/04	NA	19	47	78	51	57
1906/08/11	NA	57	27	84	29	32
1906/08/18	NA	47	57	03	26	43
1906/08/25	NA	18	61	74	45	83
1906/09/01	NA	11	12	72	10	22
1906/09/08	NA	40	43	38	34	74
1906/09/15	NA	75	57	38	60	25
1906/09/22	NA	30	45	32	46	10
1906/09/29	NA	47	83	04	63	51
1906/10/06	NA	69	37	62	58	86
1906/10/13	NA	29	89	69	60	79
1906/10/20	NA	72	83	12	85	18
1906/10/27	NA	76	23	61	70	58
1906/11/03	NA	89	13	02	63	44
1906/11/10	NA	45	44	33	87	34
1906/11/17	NA	54	79	55	22	85
1906/11/24	NA	50	73	69	26	30
1906/12/01	NA	56	58	26	15	55
1906/12/08	NA	07	84	20	04	75
1906/12/15	NA	35	23	76	49	74
1906/12/22	NA	37	83	23	79	45
1906/12/29	NA	58	28	16	33	42
1907/01/05	NA	31	43	04	07	37
1907/01/12	NA	20	53	65	39	41
1907/01/19	NA	81	34	45	11	55
1907/01/26	NA	74	89	34	16	41
1907/02/02	NA	34	78	52	51	11
1907/02/09	NA	15	35	04	32	58
1907/02/16	NA	26	49	82	01	35
1907/02/23	NA	46	73	18	10	37
1907/03/02	NA	42	14	61	31	09
1907/03/09	NA	16	14	19	12	88
1907/03/16	NA	18	85	02	89	75
1907/03/23	NA	70	40	58	62	44
1907/03/30	NA	48	77	30	25	62
1907/04/06	NA	15	29	46	11	01
1907/04/13	NA	34	10	80	09	78
1907/04/20	NA	37	81	55	61	17
1907/04/27	NA	46	80	81	66	90
1907/05/04	NA	10	70	23	49	45
1907/05/11	NA	08	36	75	29	38
1907/05/18	NA	46	69	24	08	64
1907/05/25	NA	64	49	39	81	23
1907/06/01	NA	63	59	75	41	25
1907/06/08	NA	79	23	74	29	86
1907/06/15	NA	21	80	31	56	08
1907/06/22	NA	01	59	49	02	12
1907/06/29	NA	10	90	48	89	84
1907/07/06	NA	07	04	24	29	82
1907/07/13	NA	82	28	10	20	73
1907/07/20	NA	37	11	48	67	30
1907/07/27	NA	08	70	56	31	61
1907/08/03	NA	48	19	74	23	34
1907/08/10	NA	23	71	54	44	16
1907/08/17	NA	24	16	09	89	32
1907/08/24	NA	16	62	67	70	73
1907/08/31	NA	71	58	63	90	02
1907/09/07	NA	34	42	37	90	46
1907/09/14	NA	10	89	81	45	37
1907/09/21	NA	26	12	19	81	53
1907/09/28	NA	89	10	45	90	05
1907/10/05	NA	35	10	28	62	09
1907/10/12	NA	28	12	51	60	22
1907/10/19	NA	65	62	36	20	41
1907/10/26	NA	87	05	07	33	04
1907/11/02	NA	33	32	83	85	87
1907/11/09	NA	27	61	01	58	53
1907/11/16	NA	34	26	66	67	86
1907/11/23	NA	76	58	12	80	13
1907/11/30	NA	60	57	80	56	16
1907/12/07	NA	34	40	23	52	11
1907/12/14	NA	56	86	05	41	20
1907/12/21	NA	41	47	15	03	66
1907/12/28	NA	65	10	03	43	51
1908/01/04	NA	44	53	85	86	15
1908/01/11	NA	77	16	46	88	01
1908/01/18	NA	28	17	48	84	33
1908/01/25	NA	30	76	55	09	32
1908/02/01	NA	13	71	45	06	21
1908/02/08	NA	53	80	33	57	64
1908/02/15	NA	04	64	44	82	28
1908/02/22	NA	70	44	45	86	76
1908/02/29	NA	77	28	22	85	87
1908/03/07	NA	49	68	34	31	02
1908/03/14	NA	66	80	21	49	26
1908/03/21	NA	13	03	39	27	22
1908/03/28	NA	82	63	34	73	72
1908/04/04	NA	34	57	35	69	72
1908/04/11	NA	13	86	60	30	53
1908/04/18	NA	67	18	11	59	83
1908/04/25	NA	04	65	39	17	26
1908/05/02	NA	17	43	74	83	05
1908/05/09	NA	52	07	12	83	38
1908/05/16	NA	49	73	80	71	32
1908/05/23	NA	48	81	62	53	84
1908/05/30	NA	49	75	08	83	58
1908/06/06	NA	08	76	85	52	67
1908/06/13	NA	26	33	10	38	03
1908/06/20	NA	08	76	47	75	11
1908/06/27	NA	52	22	51	87	90
1908/07/04	NA	47	25	73	38	32
1908/07/11	NA	69	65	15	11	77
1908/07/18	NA	21	79	29	05	09
1908/07/25	NA	41	53	64	71	16
1908/08/01	NA	81	33	58	21	79
1908/08/08	NA	83	25	42	17	06
1908/08/15	NA	51	39	40	64	89
1908/08/22	NA	78	31	62	48	32
1908/08/29	NA	13	84	23	14	48
1908/09/05	NA	68	25	23	28	85
1908/09/12	NA	29	40	77	22	65
1908/09/19	NA	57	40	66	04	48
1908/09/26	NA	35	25	67	71	60
1908/10/03	NA	17	43	83	50	62
1908/10/10	NA	06	58	83	71	07
1908/10/17	NA	52	20	03	74	34
1908/10/24	NA	15	03	82	20	26
1908/10/31	NA	62	36	02	09	03
1908/11/07	NA	85	69	64	48	89
1908/11/14	NA	46	77	18	68	52
1908/11/21	NA	80	52	90	68	48
1908/11/28	NA	30	08	39	64	28
1908/12/05	NA	16	61	72	13	89
1908/12/12	NA	71	80	42	57	82
1908/12/19	NA	25	36	51	89	34
1908/12/26	NA	85	50	51	60	41
1909/01/02	NA	42	31	76	08	01
1909/01/09	NA	02	17	41	88	35
1909/01/16	NA	09	21	24	54	64
1909/01/23	NA	22	23	03	37	86
1909/01/30	NA	56	39	30	62	23
1909/02/06	NA	49	35	71	73	24
1909/02/13	NA	35	86	15	08	40
1909/02/20	NA	56	63	11	69	12
1909/02/27	NA	36	66	62	30	64
1909/03/06	NA	56	40	16	53	46
1909/03/13	NA	15	68	51	78	43
1909/03/20	NA	83	59	67	03	65
1909/03/27	NA	17	32	26	48	82
1909/04/03	NA	72	82	76	50	12
1909/04/10	NA	78	71	87	19	35
1909/04/17	NA	02	40	66	86	81
1909/04/24	NA	74	73	62	58	47
1909/05/01	NA	41	28	03	42	79
1909/05/08	NA	81	62	82	34	64
1909/05/15	NA	58	54	70	15	20
1909/05/22	NA	04	35	26	47	31
1909/05/29	NA	29	58	15	05	39
1909/06/05	NA	23	70	42	01	24
1909/06/12	NA	20	24	75	86	18
1909/06/19	NA	64	89	62	45	56
1909/06/26	NA	79	77	09	18	51
1909/07/03	NA	90	27	81	52	23
1909/07/10	NA	25	06	61	76	22
1909/07/17	NA	37	56	28	89	83
1909/07/24	NA	59	31	04	37	89
1909/07/31	NA	90	23	43	69	31
1909/08/07	NA	71	61	82	51	78
1909/08/14	NA	63	17	18	16	45
1909/08/21	NA	71	32	50	80	86
1909/08/28	NA	46	33	18	53	16
1909/09/04	NA	78	45	19	10	88
1909/09/11	NA	82	43	40	01	65
1909/09/18	NA	71	82	79	35	45
1909/09/25	NA	42	65	90	08	55
1909/10/02	NA	56	60	69	18	41
1909/10/09	NA	44	54	07	43	12
1909/10/16	NA	49	76	81	06	54
1909/10/23	NA	51	09	10	05	39
1909/10/30	NA	19	43	25	38	45
1909/11/06	NA	43	26	47	32	77
1909/11/13	NA	77	47	56	31	02
1909/11/20	NA	03	55	28	58	88
1909/11/27	NA	15	44	16	43	49
1909/12/04	NA	49	63	60	81	15
1909/12/11	NA	46	49	23	66	26
1909/12/18	NA	61	28	82	77	67
1909/12/25	NA	28	64	77	17	63
1909/12/31	NA	29	24	74	47	32
1910/01/08	NA	21	88	62	89	42
1910/01/15	NA	35	12	59	60	61
1910/01/22	NA	28	48	55	29	80
1910/01/29	NA	79	38	30	39	76
1910/02/05	NA	33	19	10	48	08
1910/02/12	NA	46	08	54	77	90
1910/02/19	NA	86	87	12	33	54
1910/02/26	NA	40	54	88	63	55
1910/03/05	NA	03	55	60	46	71
1910/03/12	NA	87	47	51	14	11
1910/03/19	NA	21	42	04	84	03
1910/03/26	NA	09	65	70	43	59
1910/04/02	NA	81	85	20	74	68
1910/04/09	NA	04	72	77	12	11
1910/04/16	NA	37	61	46	47	51
1910/04/23	NA	37	44	53	33	72
1910/04/30	NA	59	09	57	71	21
1910/05/07	NA	26	15	19	51	01
1910/05/14	NA	11	47	41	28	87
1910/05/21	NA	61	31	11	12	37
1910/05/28	NA	83	64	81	01	32
1910/06/04	NA	12	02	83	72	40
1910/06/11	NA	71	08	89	39	05
1910/06/18	NA	21	09	57	70	47
1910/06/25	NA	05	39	79	22	51
1910/07/02	NA	09	27	46	01	22
1910/07/09	NA	32	33	24	35	39
1910/07/16	NA	08	48	81	06	22
1910/07/23	NA	59	79	51	17	56
1910/07/30	NA	28	60	47	38	37
1910/08/06	NA	76	29	31	69	14
1910/08/13	NA	82	31	75	49	62
1910/08/20	NA	41	44	36	19	82
1910/08/27	NA	45	65	08	12	90
1910/09/03	NA	05	52	54	80	35
1910/09/10	NA	48	64	34	84	32
1910/09/17	NA	33	43	26	09	24
1910/09/24	NA	11	65	04	49	35
1910/10/01	NA	21	67	46	48	75
1910/10/08	NA	60	09	47	86	03
1910/10/15	NA	71	19	40	61	75
1910/10/22	NA	05	50	85	02	52
1910/10/29	NA	20	57	15	04	78
1910/11/05	NA	26	84	79	32	63
1910/11/12	NA	38	70	12	05	30
1910/11/19	NA	03	63	34	44	23
1910/11/26	NA	30	01	31	36	69
1910/12/03	NA	89	18	56	45	78
1910/12/10	NA	12	65	17	78	11
1910/12/17	NA	66	85	17	20	31
1910/12/24	NA	43	77	33	11	49
1910/12/31	NA	51	64	22	05	54
1911/01/07	NA	73	14	12	61	77
1911/01/14	NA	34	12	32	62	68
1911/01/21	NA	40	13	88	66	58
1911/01/28	NA	65	85	60	78	40
1911/02/04	NA	83	06	84	56	03
1911/02/11	NA	34	15	58	41	25
1911/02/18	NA	88	09	28	37	79
1911/02/25	NA	75	50	90	65	29
1911/03/04	NA	50	12	01	48	11
1911/03/11	NA	09	72	60	65	45
1911/03/18	NA	03	90	28	30	59
1911/03/25	NA	36	52	47	21	73
1911/04/01	NA	88	25	60	67	63
1911/04/08	NA	61	81	09	66	76
1911/04/15	NA	59	28	32	07	10
1911/04/22	NA	17	10	77	16	28
1911/04/29	NA	69	53	46	44	22
1911/05/06	NA	69	34	27	68	26
1911/05/13	NA	74	84	78	77	68
1911/05/20	NA	38	12	50	85	44
1911/05/27	NA	14	43	09	81	10
1911/06/03	NA	89	61	22	51	46
1911/06/10	NA	42	63	46	88	51
1911/06/17	NA	78	79	73	65	25
1911/06/24	NA	58	77	05	23	07
1911/07/01	NA	89	01	87	10	03
1911/07/08	NA	39	45	81	19	88
1911/07/15	NA	38	02	64	87	67
1911/07/22	NA	15	55	50	67	13
1911/07/29	NA	10	66	58	86	43
1911/08/05	NA	13	83	48	52	30
1911/08/12	NA	19	52	42	31	23
1911/08/19	NA	21	40	04	26	80
1911/08/26	NA	02	75	26	53	86
1911/09/02	NA	44	76	20	07	61
1911/09/09	NA	37	19	13	62	25
1911/09/16	NA	20	80	78	34	77
1911/09/23	NA	13	19	01	04	23
1911/09/30	NA	48	16	04	36	88
1911/10/07	NA	48	80	38	82	55
1911/10/14	NA	58	69	76	72	87
1911/10/21	NA	81	51	35	07	16
1911/10/28	NA	73	67	04	30	03
1911/11/04	NA	53	75	22	15	58
1911/11/11	NA	71	90	09	48	60
1911/11/18	NA	28	21	07	18	83
1911/11/25	NA	84	55	06	87	29
1911/12/02	NA	45	23	33	72	07
1911/12/09	NA	50	49	71	07	54
1911/12/16	NA	14	26	68	88	78
1911/12/23	NA	63	23	11	46	37
1911/12/30	NA	86	33	66	35	34
1912/01/06	NA	30	78	25	80	74
1912/01/13	NA	65	67	86	46	19
1912/01/20	NA	26	76	63	34	48
1912/01/27	NA	81	08	20	17	04
1912/02/03	NA	54	06	01	66	10
1912/02/10	NA	64	12	44	54	11
1912/02/17	NA	16	18	49	43	17
1912/02/24	NA	89	82	60	85	69
1912/03/02	NA	55	37	14	49	51
1912/03/09	NA	43	18	39	57	68
1912/03/16	NA	89	17	32	72	15
1912/03/23	NA	12	41	06	38	70
1912/03/30	NA	64	50	56	90	69
1912/04/06	NA	71	72	76	12	86
1912/04/13	NA	87	22	16	35	19
1912/04/20	NA	63	10	14	08	22
1912/04/27	NA	36	82	46	73	19
1912/05/04	NA	35	51	53	61	85
1912/05/11	NA	37	30	28	29	21
1912/05/18	NA	20	46	84	67	16
1912/05/25	NA	49	63	35	11	50
1912/06/01	NA	76	05	41	78	37
1912/06/08	NA	29	09	78	17	18
1912/06/15	NA	69	54	30	08	67
1912/06/22	NA	42	83	30	47	60
1912/06/29	NA	71	45	66	12	60
1912/07/06	NA	04	29	60	66	54
1912/07/13	NA	67	21	27	74	11
1912/07/20	NA	86	09	24	74	26
1912/07/27	NA	34	07	54	33	37
1912/08/03	NA	01	33	32	47	23
1912/08/10	NA	59	78	04	29	63
1912/08/17	NA	50	36	21	17	86
1912/08/24	NA	85	44	81	64	14
1912/08/31	NA	02	45	08	14	35
1912/09/07	NA	80	21	88	69	66
1912/09/14	NA	59	18	46	56	26
1912/09/21	NA	16	79	17	60	34
1912/09/28	NA	77	17	82	63	30
1912/10/05	NA	84	48	62	29	31
1912/10/12	NA	32	73	83	80	49
1912/10/19	NA	54	08	23	81	73
1912/10/26	NA	84	26	72	44	29
1912/11/02	NA	50	08	74	45	33
1912/11/09	NA	25	62	05	09	52
1912/11/16	NA	47	75	08	76	18
1912/11/23	NA	20	02	14	16	27
1912/11/30	NA	90	71	24	47	77
1912/12/07	NA	55	12	35	36	01
1912/12/14	NA	75	37	02	09	54
1912/12/21	NA	50	16	66	63	26
1912/12/28	NA	35	75	20	49	43
1913/01/04	NA	62	24	09	64	55
1913/01/11	NA	67	41	21	53	35
1913/01/18	NA	87	68	78	26	04
1913/01/25	NA	14	27	33	31	29
1913/02/01	NA	04	61	41	53	02
1913/02/08	NA	21	07	34	08	67
1913/02/15	NA	17	40	05	41	32
1913/02/22	NA	31	77	14	08	21
1913/03/01	NA	08	73	31	56	29
1913/03/08	NA	06	58	21	77	46
1913/03/15	NA	76	79	30	58	57
1913/03/22	NA	04	18	22	68	02
1913/03/29	NA	52	37	40	80	49
1913/04/05	NA	29	28	90	25	37
1913/04/12	NA	45	70	35	48	63
1913/04/19	NA	86	18	63	82	44
1913/04/26	NA	36	77	34	61	56
1913/05/03	NA	52	30	70	89	55
1913/05/10	NA	52	90	45	67	40
1913/05/17	NA	74	58	65	69	83
1913/05/24	NA	76	48	27	47	36
1913/05/31	NA	79	35	49	55	37
1913/06/07	NA	06	38	31	36	18
1913/06/14	NA	66	54	67	10	43
1913/06/21	NA	25	47	85	33	48
1913/06/28	NA	66	51	22	23	75
1913/07/05	NA	47	89	22	12	71
1913/07/12	NA	24	43	60	63	50
1913/07/19	NA	10	47	81	56	12
1913/07/26	NA	39	47	82	76	72
1913/08/02	NA	24	17	31	87	41
1913/08/09	NA	69	18	36	09	52
1913/08/16	NA	45	10	66	67	81
1913/08/23	NA	70	24	83	08	54
1913/08/30	NA	65	12	42	83	30
1913/09/06	NA	16	05	08	65	17
1913/09/13	NA	81	87	04	11	75
1913/09/20	NA	32	04	72	53	81
1913/09/27	NA	45	51	88	47	22
1913/10/04	NA	35	71	32	05	76
1913/10/11	NA	13	40	11	24	67
1913/10/18	NA	69	21	85	35	57
1913/10/25	NA	82	41	03	85	55
1913/11/01	NA	71	58	16	18	79
1913/11/08	NA	33	04	30	62	61
1913/11/15	NA	06	71	78	43	85
1913/11/22	NA	34	25	86	49	72
1913/11/29	NA	29	84	72	08	60
1913/12/06	NA	35	50	24	01	78
1913/12/13	NA	23	56	12	13	36
1913/12/20	NA	84	08	71	11	74
1913/12/27	NA	26	86	39	60	83
1914/01/03	NA	78	07	81	50	46
1914/01/10	NA	24	83	89	74	55
1914/01/17	NA	53	26	24	14	37
1914/01/24	NA	08	60	77	45	40
1914/01/31	NA	58	83	60	32	76
1914/02/07	NA	32	50	82	59	60
1914/02/14	NA	78	64	51	14	77
1914/02/21	NA	14	53	49	85	80
1914/02/28	NA	73	78	71	42	28
1914/03/07	NA	58	66	69	57	75
1914/03/14	NA	77	16	15	30	31
1914/03/21	NA	67	04	11	73	46
1914/03/28	NA	21	51	60	65	74
1914/04/04	NA	08	50	46	12	17
1914/04/11	NA	81	35	43	57	62
1914/04/18	NA	11	15	34	26	75
1914/04/25	NA	58	67	34	70	03
1914/05/02	NA	19	63	40	28	04
1914/05/09	NA	66	62	05	25	10
1914/05/16	NA	69	47	70	17	43
1914/05/23	NA	62	22	34	82	33
1914/05/30	NA	44	67	30	73	17
1914/06/06	NA	32	24	09	42	65
1914/06/13	NA	90	74	17	78	04
1914/06/20	NA	42	72	67	62	20
1914/06/27	NA	13	48	82	39	52
1914/07/04	NA	19	42	10	78	65
1914/07/11	NA	11	34	74	03	36
1914/07/18	NA	08	90	20	34	83
1914/07/25	NA	15	68	58	38	87
1914/08/01	NA	10	81	24	48	66
1914/08/08	NA	19	37	06	32	52
1914/08/15	NA	47	33	52	07	66
1914/08/22	NA	56	82	24	48	03
1914/08/29	NA	67	45	10	38	44
1914/09/05	NA	68	89	24	56	49
1914/09/12	NA	46	29	45	21	02
1914/09/19	NA	34	29	36	82	51
1914/09/26	NA	48	54	04	19	65
1914/10/03	NA	38	18	19	45	84
1914/10/10	NA	18	02	37	85	21
1914/10/17	NA	14	51	66	42	75
1914/10/24	NA	56	08	55	14	42
1914/10/31	NA	23	21	59	04	88
1914/11/07	NA	41	73	24	20	35
1914/11/14	NA	60	20	85	32	77
1914/11/21	NA	46	28	21	12	40
1914/11/28	NA	18	32	45	26	25
1914/12/05	NA	23	01	40	69	06
1914/12/12	NA	12	80	58	86	64
1914/12/19	NA	53	83	67	57	14
1914/12/26	NA	59	69	51	57	71
1915/01/02	NA	86	40	07	35	18
1915/01/09	NA	60	18	29	06	36
1915/01/16	NA	27	05	63	08	43
1915/01/23	NA	43	84	60	58	31
1915/01/30	NA	88	57	22	59	50
1915/02/06	NA	88	12	08	02	39
1915/02/13	NA	85	16	86	70	35
1915/02/20	NA	07	03	68	77	67
1915/02/27	NA	75	33	44	52	14
1915/03/06	NA	81	49	84	21	18
1915/03/13	NA	60	15	50	34	82
1915/03/20	NA	89	39	59	09	80
1915/03/27	NA	18	89	82	88	06
1915/04/03	NA	87	68	53	30	79
1915/04/10	NA	06	73	78	13	18
1915/04/17	NA	26	53	37	38	39
1915/04/24	NA	48	51	62	02	27
1915/05/01	NA	51	75	72	29	23
1915/05/08	NA	24	37	68	75	56
1915/05/15	NA	46	16	89	52	50
1915/05/22	NA	90	51	43	38	81
1915/05/29	NA	85	78	48	66	51
1915/06/05	NA	30	23	56	31	45
1915/06/12	NA	77	19	62	10	51
1915/06/19	NA	26	74	59	87	42
1915/06/26	NA	26	17	59	88	06
1915/07/03	NA	40	30	70	65	01
1915/07/10	NA	29	59	63	32	17
1915/07/17	NA	58	56	82	81	60
1915/07/24	NA	10	72	78	52	62
1915/07/31	NA	08	31	68	88	64
1915/08/07	NA	78	05	24	07	44
1915/08/14	NA	31	49	71	82	53
1915/08/21	NA	53	69	43	14	73
1915/08/28	NA	16	30	10	63	83
1915/09/04	NA	46	03	09	49	06
1915/09/11	NA	60	58	47	57	78
1915/09/18	NA	02	60	45	34	43
1915/09/25	NA	72	57	16	12	29
1915/10/02	NA	81	89	28	01	77
1915/10/09	NA	45	12	05	83	53
1915/10/16	NA	54	64	77	43	29
1915/10/23	NA	67	48	29	65	68
1915/10/30	NA	74	61	62	84	37
1915/11/06	NA	50	36	79	59	40
1915/11/13	NA	27	85	61	03	88
1915/11/20	NA	52	17	82	08	86
1915/11/27	NA	29	10	35	89	55
1915/12/04	NA	81	04	14	07	61
1915/12/11	NA	05	68	74	56	39
1915/12/18	NA	68	52	14	60	03
1915/12/25	NA	13	34	80	32	29
1915/12/31	NA	65	63	86	31	50
1916/01/08	NA	20	77	48	07	41
1916/01/15	NA	18	52	22	87	43
1916/01/22	NA	06	82	75	20	83
1916/01/29	NA	38	35	82	31	47
1916/02/05	NA	16	70	41	45	78
1916/02/12	NA	40	33	05	19	81
1916/02/19	NA	42	77	67	69	19
1916/02/26	NA	84	30	14	44	28
1916/03/04	NA	56	36	09	84	79
1916/03/11	NA	76	04	08	13	26
1916/03/18	NA	56	46	23	35	13
1916/03/25	NA	62	68	31	75	32
1916/04/01	NA	43	83	27	77	09
1916/04/08	NA	33	11	61	40	65
1916/04/15	NA	56	83	44	21	18
1916/04/22	NA	10	35	07	83	43
1916/04/29	NA	25	28	90	42	80
1916/05/06	NA	66	81	65	20	54
1916/05/13	NA	19	05	14	22	24
1916/05/20	NA	19	33	87	70	09
1916/05/27	NA	26	32	58	18	79
1916/06/03	NA	41	90	12	40	15
1916/06/10	NA	05	21	39	45	80
1916/06/17	NA	31	40	04	07	41
1916/06/24	NA	24	43	84	49	48
1916/07/01	NA	22	71	86	69	50
1916/07/08	NA	34	26	71	11	86
1916/07/15	NA	22	47	27	01	40
1916/07/22	NA	40	46	10	83	89
1916/07/29	NA	14	57	82	01	61
1916/08/05	NA	14	48	23	68	32
1916/08/12	NA	70	65	06	01	39
1916/08/19	NA	68	52	02	17	05
1916/08/26	NA	05	46	85	38	82
1916/09/02	NA	67	27	83	26	05
1916/09/09	NA	60	15	08	66	83
1916/09/16	NA	59	18	84	09	71
1916/09/23	NA	02	23	05	79	22
1916/09/30	NA	13	34	33	30	65
1916/10/07	NA	68	07	66	76	55
1916/10/14	NA	64	40	49	55	71
1916/10/21	NA	03	79	55	76	11
1916/10/28	NA	78	30	84	57	82
1916/11/04	NA	82	21	42	67	88
1916/11/11	NA	80	30	75	68	10
1916/11/18	NA	63	69	33	17	64
1916/11/25	NA	87	57	86	24	32
1916/12/02	NA	26	31	13	23	27
1916/12/09	NA	31	23	10	22	60
1916/12/16	NA	29	64	76	32	52
1916/12/23	NA	42	78	35	44	07
1916/12/30	NA	16	43	20	34	18
1917/01/06	NA	35	60	77	33	42
1917/01/13	NA	28	06	40	08	33
1917/01/20	NA	07	25	63	21	53
1917/01/27	NA	68	80	20	15	87
1917/02/03	NA	66	57	37	59	82
1917/02/10	NA	88	05	77	31	30
1917/02/17	NA	39	61	07	12	51
1917/02/24	NA	87	83	62	86	30
1917/03/03	NA	60	06	67	71	08
1917/03/10	NA	82	45	49	76	50
1917/03/17	NA	66	77	63	72	21
1917/03/24	NA	03	08	13	17	09
1917/03/31	NA	79	68	01	46	44
1917/04/07	NA	59	36	42	04	41
1917/04/14	NA	37	46	04	64	23
1917/04/21	NA	70	86	59	47	13
1917/04/28	NA	69	85	16	77	44
1917/05/05	NA	01	43	65	28	10
1917/05/12	NA	38	18	72	27	81
1917/05/19	NA	65	35	30	22	19
1917/05/26	NA	51	49	61	41	12
1917/06/02	NA	68	81	71	56	77
1917/06/09	NA	75	62	66	48	36
1917/06/16	NA	73	58	44	77	53
1917/06/23	NA	87	73	38	04	46
1917/06/30	NA	15	06	73	85	61
1917/07/07	NA	75	33	18	12	38
1917/07/14	NA	17	02	24	67	27
1917/07/21	NA	12	82	10	70	08
1917/07/28	NA	01	56	57	66	73
1917/08/04	NA	40	63	05	30	62
1917/08/11	NA	70	58	20	41	67
1917/08/18	NA	76	71	59	53	04
1917/08/25	NA	05	50	56	09	67
1917/09/01	NA	89	58	32	43	71
1917/09/08	NA	57	15	53	04	13
1917/09/15	NA	29	09	56	04	54
1917/09/22	NA	70	62	03	24	11
1917/09/29	NA	51	80	26	18	17
1917/10/06	NA	87	85	78	30	69
1917/10/13	NA	25	56	36	81	41
1917/10/20	NA	06	41	31	20	55
1917/10/27	NA	41	23	14	66	37
1917/11/03	NA	55	79	39	34	89
1917/11/10	NA	47	80	86	75	51
1917/11/17	NA	74	79	84	87	18
1917/11/24	NA	17	37	68	51	42
1917/12/01	NA	29	01	48	71	34
1917/12/08	NA	56	74	26	12	67
1917/12/15	NA	66	46	05	30	58
1917/12/22	NA	65	45	87	39	38
1917/12/29	NA	48	11	73	25	55
1918/01/05	NA	28	52	80	10	89
1918/01/12	NA	90	26	38	03	31
1918/01/19	NA	19	03	40	63	82
1918/01/26	NA	86	67	58	15	80
1918/02/02	NA	84	58	20	76	57
1918/02/09	NA	42	83	77	29	87
1918/02/16	NA	69	63	61	10	79
1918/02/23	NA	61	25	87	69	84
1918/03/02	NA	30	42	23	85	33
1918/03/09	NA	75	46	36	83	71
1918/03/16	NA	42	14	66	90	86
1918/03/23	NA	57	27	67	17	53
1918/03/30	NA	06	03	45	28	18
1918/04/06	NA	70	47	78	81	90
1918/04/13	NA	15	65	18	84	83
1918/04/20	NA	37	76	28	38	23
1918/04/27	NA	37	06	65	30	33
1918/05/04	NA	63	85	43	59	79
1918/05/11	NA	41	57	67	05	15
1918/05/18	NA	47	13	05	26	90
1918/05/25	NA	37	80	43	54	39
1918/06/01	NA	67	49	83	73	57
1918/06/08	NA	13	81	11	89	56
1918/06/15	NA	87	30	78	16	13
1918/06/22	NA	89	28	47	07	45
1918/06/29	NA	46	40	39	86	27
1918/07/06	NA	12	67	76	13	40
1918/07/13	NA	30	15	83	82	34
1918/07/20	NA	08	86	27	78	22
1918/07/27	NA	88	66	57	89	29
1918/08/03	NA	13	54	66	82	80
1918/08/10	NA	37	64	54	70	59
1918/08/17	NA	58	28	14	82	87
1918/08/24	NA	38	79	54	61	13
1918/08/31	NA	36	35	18	17	10
1918/09/07	NA	76	81	69	26	47
1918/09/14	NA	61	53	08	26	70
1918/09/21	NA	35	68	20	66	84
1918/09/28	NA	11	66	64	05	06
1918/10/05	NA	05	09	03	17	23
1918/10/12	NA	65	34	83	31	32
1918/10/19	NA	69	33	73	48	77
1918/10/26	NA	44	58	35	27	88
1918/11/02	NA	79	23	21	06	83
1918/11/09	NA	51	31	63	60	59
1918/11/16	NA	13	28	65	68	89
1918/11/23	NA	08	83	07	18	06
1918/11/30	NA	62	02	09	86	89
1918/12/07	NA	02	42	68	38	52
1918/12/14	NA	66	50	01	57	35
1918/12/21	NA	64	77	84	89	61
1918/12/28	NA	79	60	73	10	39
1919/01/04	NA	05	82	52	85	25
1919/01/11	NA	67	63	28	85	65
1919/01/18	NA	58	33	16	49	40
1919/01/25	NA	39	14	34	81	80
1919/02/01	NA	58	40	21	77	04
1919/02/08	NA	13	59	72	90	10
1919/02/15	NA	55	32	34	84	31
1919/02/22	NA	65	33	56	31	82
1919/03/01	NA	88	68	10	32	84
1919/03/08	NA	05	84	73	08	62
